Tipo o Rol declarante;Razón Social;Nombre Establecimiento;ID Establecimiento VU;Rubro;CIIU4;Región;Provincia;Comuna;Latitud;Longitud;Capítulo LER;Subcapítulo LER;Nombre LER;Cantidad (Toneladas);Año;Razón Social Destinatario;Nombre de Establecimiento Destinatario;Tipo de Tratamiento;Región destinatario;Provincia Destinatario;Comuna Destinatario
Municipio;I MUNICIPALIDAD DE OSORNO;ILUSTRE MUNICIPALIDAD DE OSORNO;4587532;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Osorno;Osorno;-40,57450709;-73,13581543;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;43932;2014;ILUSTRE MUNICIPALIDAD DE OSORNO;ILUSTRE MUNICIPALIDAD DE OSORNO;null;null;null;null
Municipio;I MUNICIPALIDAD DE OSORNO;ILUSTRE MUNICIPALIDAD DE OSORNO;4587532;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Osorno;Osorno;-40,57450709;-73,13581543;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos de limpieza viaria;3488;2014;ILUSTRE MUNICIPALIDAD OSORNO;ILUSTRE MUNICIPALIDAD OSORNO;null;null;null;null
Municipio;I MUNICIPALIDAD DE SAN MIGUEL;ILUSTRE MUNICIPALIDAD DE SAN MIGUEL;253465;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;San Miguel;-33,48583178;-70,6497074;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;589,29;2014;INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA;INDUSTRIAL Y MINERA LOS ESTEROS LIMITADA;null;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE CONTULMO;ILUSTRE MUNICIPALIDAD DE CONTULMO;1964125;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Arauco;Contulmo;-38,0153834;-73,22890453;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;791;2014;SERVICIOS JORGE HUGO ARNABOLDI CACERES;SERVICIOS JORGE HUGO ARNABOLDI CACERES;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE CALBUCO;ILUSTRE MUNICIPALIDAD DE CALBUCO;912279;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Calbuco;-41,77259398;-73,12726025;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos;144;2014;REXIN S.A.;REXIN S.A.;null;null;null;null
Municipio;I MUNICIPALIDAD DE PUENTE ALTO;MUNICIPALIDAD DE PUENTE ALTO;5463019;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Cordillera;Puente Alto;-33,59291851;-70,57950252;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;4,95;2014;JUAN LUIS TRONCOSO FUENTES;JUAN LUIS TRONCOSO FUENTES;null;null;null;null
Municipio;I MUNICIPALIDAD DE ANGOL;ILUSTRE MUNICIPALIDAD DE ANGOL;19771;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Angol;-37,81063268;-72,69341945;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;18;2014;Cristalerias Toro Spa;Cristalerias Toro Spa;null;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE ALHUÉ;ILUSTRE MUNICIPALIDAD DE ALHUÉ;4055180;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Melipilla;Alhué;-34,03354579;-71,10080655;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1825;2014;vertedero Popeta comuna de Melipilla;vertedero Popeta comuna de Melipilla;null;null;null;null
Municipio;I MUNICIPALIDAD DE QUELLON;ILUSTRE MUNICIPALIDAD DE QUELLÓN;911612;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Chiloé;Quellón;-43,11828406;-73,61803638;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;592;2014;vertedro municipal de quellon;vertedro municipal de quellon;null;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE NATALES;ILUSTRE MUNICIPALIDAD DE NATALES;911617;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Magallanes y de la Antártica Chilena;Ultima Esperanza;Natales;-51,72603794;-72,50808591;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;11279;2014;Vertedero Municipal de Natales;Vertedero Municipal de Natales;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE RENAICO;ILUSTRE MUNICIPALIDAD DE RENAICO;1963667;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Renaico;-37,67115715;-72,5851582;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1657;2014;Servicios Jorge Hugo Arnaboldi Cáseres limitada;Servicios Jorge Hugo Arnaboldi Cáseres limitada;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE SANTIAGO;ILUSTRE MUNICIPALIDAD DE SANTIAGO;5441724;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Santiago;-33,43782696;-70,65044388;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;0,8;2014;Comercial Río Aconcagua SPA;Comercial Río Aconcagua SPA;null;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE QUINTERO;ILUSTRE MUNICIPALIDAD DE QUINTERO;4055167;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Quintero;-32,78554621;-71,52738199;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;2639,5;2014;I.MUNICIPALIDAD DE QUINTERO;I.MUNICIPALIDAD DE QUINTERO;null;null;null;null
Municipio;I MUNICIPALIDAD DE AYSEN;ILUSTRE MUNICIPALIDAD DE AISÉN;5441028;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Aisén del General Carlos Ibañez del Campo;Aisén;Aisén;-45,40648593;-72,69852074;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;3024;2014;Sociedad Servicios Industriales Bahamonde Ltda.;Sociedad Servicios Industriales Bahamonde Ltda.;null;null;null;null
Municipio;I MUNICIPALIDAD DE OLLAGUE;ILUSTRE MUNICIPALIDAD DE OLLAGÜE;4085540;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Antofagasta;El Loa;Ollagüe;-21,22569193;-68,2547841;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Residuos biodegradables de cocinas y restaurantes;400;2014;Municipalidad de Ollague ;Municipalidad de Ollague ;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE LA UNION;ILUSTRE MUNICIPALIDAD DE LA UNIÓN;911604;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Ríos;Ranco;La Unión;-40,2910189;-73,0810331;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;648;2014;I. MUNICIPALIDAD DE VALDIVIA;I. MUNICIPALIDAD DE VALDIVIA;Vertedero;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE TALTAL;ILUSTRE MUNICIPALIDAD DE TALTAL;881993;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Antofagasta;Antofagasta;Taltal;-25,40749693;-70,48665471;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;7325;2014;Vertedero Municipal de Taltal;Vertedero Municipal de Taltal;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE LOS LAGOS;ILUSTRE MUNICIPALIDAD DE LOS LAGOS;911603;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Ríos;Valdivia;Los Lagos;-39,86284572;-72,81706612;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;22;2014;servicio mecanizado de aseo y roce ltda.;servicio mecanizado de aseo y roce ltda.;null;null;null;null
Municipio;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;4085539;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Antofagasta;El Loa;San Pedro Atacama;-22,91053706;-68,20049751;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;88,8;2014;Ilustre Municipalidad de San Pedro de Atacama;Ilustre Municipalidad de San Pedro de Atacama;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE NUEVA IMPERIAL;ILUSTRE MUNICIPALIDAD DE NUEVA IMPERIAL;1965232;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Nueva Imperial;-38,7422089;-72,95308058;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;520;2014;Willy Aguayo Conus;Willy Aguayo Conus;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE ANTOFAGASTA;ILUSTRE MUNICIPALIDAD DE ANTOFAGASTA;325219;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Antofagasta;Antofagasta;Antofagasta;-23,63803216;-70,39576866;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;123960,027;2014;Ilustre Municipalidad de Antofagasta;Ilustre Municipalidad de Antofagasta;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE TEMUCO;ILUSTRE MUNICIPALIDAD DE TEMUCO;1965235;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Temuco;-38,73590457;-72,59037057;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;88474;2014;Municipalidad de Temuco;Municipalidad de Temuco;null;null;null;null
