Tipo o Rol declarante;Razón Social;Nombre Establecimiento;ID Establecimiento VU;Rubro;CIIU4;Región;Provincia;Comuna;Latitud;Longitud;Capítulo LER;Subcapítulo LER;Nombre LER;Cantidad (Toneladas);Año;Razón Social Destinatario;Nombre Establecimiento Destinatario;Tipo de Tratamiento;Región destinatario;Provincia Destinatario;Comuna Destinatario
Municipio;I MUNICIPALIDAD DE COLLIPULLI;ILUSTRE MUNICIPALIDAD DE COLLIPULLI;5441610;#N/A;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Collipulli;-37,9577698;-72,4322086;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;6912;2016;EMPRESA DE SERVICIOS MECANIZADOS ASEOS Y ROCES LTDA;VERTEDERO LICURA (MULCHEN;Vertedero;Bío-Bío;Concepción;Hualpen
Municipio;I MUNICIPALIDAD DE QUILPUE;ILUSTRE MUNICIPALIDAD DE QUILPUÉ;4055172;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Marga Marga;Quilpué;-33,04581033;-71,44458343;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;48548;2016;GESTION INTEGRAL DE RESIDUOS S A;RELLENO SANITARIO EL MOLLE;Relleno sanitario;Valparaíso;Valparaíso;Valparaíso
Municipio;ILUSTRE MUNICIPALIDAD DE CHILLAN VIEJO;ILUSTRE MUNICIPALIDAD DE CHILLÁN VIEJO;2918987;#N/A;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Ñuble;Diguillín;Chillan Viejo;-36,62110657;-72,1337898;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;9022,68;2016;ECOBIO SA;ECOBIO;Relleno sanitario;Ñuble;Diguillín;Chillan Viejo
Municipio;ILUSTRE MUNICIPALIDAD DE ALTO BIOBÍO;ILUSTRE MUNICIPALIDAD DE ALTO BIOBÍO;4183158;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Biobío;Alto Biobio;-37,87860468;-71,63888687;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;1045;2016;K D M  S A;RELLENO SANITARIO LOMA LOS COLORADOS;Relleno sanitario;Metropolitana de Santiago;Santiago;Quilicura
Municipio;I MUNICIPALIDAD DE PUERTO MONTT;MUNICIPALIDAD DE PUERTO MONTT;5464295;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Puerto Montt;-41,46891295;-72,94113917;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;0;2016;Gestion Ambiente;Gestion Ambiente;Reciclaje de metales;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE CABRERO;ILUSTRE MUNICIPALIDAD DE CABRERO;4540291;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Bío-Bío;Biobío;Cabrero;-37,03749508;-72,40593661;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;8547;2016;KDM S.A;KDM S.A;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE QUINTERO;ILUSTRE MUNICIPALIDAD DE QUINTERO;4055167;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Valparaíso;Quintero;-32,78554621;-71,52738199;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;12,88;2016;I.MUNICIPALIDAD DE QUINTERO;I.MUNICIPALIDAD DE QUINTERO;Preparación para reutilización;null;null;null
Municipio;I MUNICIPALIDAD DE FREIRINA;ILUSTRE MUNICIPALIDAD DE FREIRINA;880200;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Atacama;Huasco;Freirina;-28,51209104;-71,07959745;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Residuos biodegradables de cocinas y restaurantes;1643,41;2016;COSEMAR;COSEMAR;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE COPIAPO;ILUSTRE MUNICIPALIDAD DE COPIAPÓ;880197;#N/A;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Atacama;Copiapó;Copiapó;-27,36167244;-70,32850073;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;111260,89;2016;ILUSTRE MUNICIPALIDAD DE COPIAPÓ;ILUSTRE MUNICIPALIDAD DE COPIAPÓ;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE CONSTITUCION;ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN;3023790;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Talca;Constitución;-35,33069383;-72,41336328;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;1,75;2016;Comunidad Recicla;Comunidad Recicla;Reciclaje de papel, cartón y productos de papel;null;null;null
Municipio;I MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;ILUSTRE MUNICIPALIDAD DE SAN PEDRO DE ATACAMA;4085539;#N/A;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Antofagasta;El Loa;San Pedro Atacama;-22,91053706;-68,20049751;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;322,75;2016;Ilustre Municipalidad de San Pedro de Atacama;Ilustre Municipalidad de San Pedro de Atacama;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE MONTEPATRIA;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA;1937358;#N/A;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Coquimbo;Limarí;Monte Patria;-30,69485211;-70,95753315;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;9236;2016;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA ;ILUSTRE MUNICIPALIDAD DE MONTE PATRIA ;Vertedero;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE PICHIDEGUA;ILUSTRE MUNICIPALIDAD DE PICHIDEGUA;3784761;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Libertador General Bernardo Ohiggins;Cachapoal;Pichidegua;-34,35872319;-71,2819448;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Vidrio;11,5;2016;Cristoro;Cristoro;Reciclaje de vidrio;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;902;2016;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Otros residuos no biodegradables;10,25;2016;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Tierra y piedras;133,2;2016;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Otros residuos no biodegradables;15,3;2016;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Tierra y piedras;133,2;2016;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Fresia;-41,14999664;-73,41632966;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;172,52;2016;Municipalidad de Fresia;Municipalidad de Fresia;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Fresia;-41,14999664;-73,41632966;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;207,17;2016;Municipalidad de Fresia;Municipalidad de Fresia;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE SAN VICENTE;ILUSTRE MUNICIPALIDAD DE SAN VICENTE;3022583;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Libertador General Bernardo Ohiggins;Cachapoal;San Vicente;-34,43494328;-71,09137997;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;14940;2016;I. MUNICIPALIDAD DE SAN VICENTE DE TAGUA TAGUA;I. MUNICIPALIDAD DE SAN VICENTE DE TAGUA TAGUA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE PAPUDO;ILUSTRE MUNICIPALIDAD DE PAPUDO;253464;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Petorca;Papudo;-32,50733744;-71,44350704;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;7,6;2016;Prorecicla SPA;Prorecicla SPA;Preparación para reutilización;null;null;null
Municipio;I MUNICIPALIDAD DE MOLINA;ILUSTRE MUNICIPALIDAD DE MOLINA;3023308;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Maule;Curicó;Molina;-35,11328013;-71,27987556;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos municipales no especificados en otra categoría;15274,21;2016;Demarco S.A ;Demarco S.A ;Relleno sanitario;null;null;null
