Tipo o rol declarante;Nombre Establecimiento;Razón Social;ID Establecimiento VU;Rubro RETC;CIIU6;CIIU4;Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Número Capítulo;Capítulo LER;Número Subcapítulo;Subcapítulo LER;Número LER;Nombre LER;Tratamiento;Valorización/Eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;ID Establecimiento VU Destinatario;Nombre Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;ILUSTRE MUNICIPALIDAD DE SAN FELIPE;4054472;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;San Felipe de Aconcagua;San Felipe;19;338334;6375096;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Pretratamiento de plásticos;Valorización;8,752;Declaración;2019;;;INGENIERIA Y DESARROLLO SUSTENTA LTDA.;;
Municipio;ILUSTRE MUNICIPALIDAD DE MARIQUINA;I MUNICIPALIDAD DE MARIQUINA;1986195;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Ríos;Valdivia;Mariquina;18;675126;5621437;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;5713;Declaración;2019;;;municipalidad de valdivia;;
Municipio;ILUSTRE MUNICIPALIDAD DE PORVENIR;ILUSTRE MUNICIPALIDAD DE PORVENIR;3258677;;;;Magallanes y de la Antártica Chilena;Tierra del Fuego;Porvenir;19;408716;4094017;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;6500;Declaración;2019;;;Municipalidad de Porenir;;
Municipio;ILUSTRE MUNICIPALIDAD DE SAN ANTONIO;I MUNICIPALIDAD DE SAN ANTONIO;4371794;Otras actividades;Actividades de asociaciones empresariales y de empleadores;Actividades de asociaciones empresariales y de empleadores;Valparaíso;San Antonio;San Antonio;19;257462;6278965;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);2;Vidrio;Reciclaje de vidrio;Valorización;310;Declaración;2019;;;Cristoro Reciclaje transporte Cerrillos SpA;;
Municipio;ILUSTRE MUNICIPALIDAD DE MAULLÍN;I MUNICIPALIDAD DE MAULLIN;912278;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Lagos;Llanquihue;Maullín;18;616724;5392042;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Relleno sanitario;Eliminación;2437,32;Declaración;2019;;;INTERASEO CHILE S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE GENERAL LAGOS;I MUNICIPALIDAD DE GENERAL LAGOS;912285;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Arica y Parinacota;Parinacota;General Lagos;19;448895;8054625;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;357;Declaración;2019;;;Municipalidad de General Lagos ;;
Municipio;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;ILUSTRE MUNICIPALIDAD DE VALPARAÍSO;5441443;Otras actividades;Actividades de mantenimiento del orden público y de seguridad;Actividades de mantenimiento del orden público y de seguridad;Valparaíso;Valparaíso;Valparaíso;19;256029;6340442;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;89,14;Declaración;2019;;;Reciclaje Integrales Rinoplast Ltda.;;
Municipio;ILUSTRE MUNICIPALIDAD DE LEBU;I MUNICIPALIDAD DE LEBU;1965226;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Arauco;Lebu;18;618595;5836509;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;1519;Declaración;2019;;;JORGE ARNABOLDI CACERES;;
Municipio;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;4587535;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Atacama;Chañaral;Diego de Almagro;19;369257;6971667;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;6170;Declaración;2019;;;ILUSTRE MUNICIPALIDAD DE DIEGO DE ALMAGRO;;
Municipio;ILUSTRE MUNICIPALIDAD DE QUINTERO;ILUSTRE MUNICIPALIDAD DE QUINTERO;4055167;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;Valparaíso;Quintero;19;263301;6369659;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);8;Residuos biodegradables de cocinas y restaurantes;Compostaje;Valorización;107,56;Declaración;2019;;;MUNICIPALIDAD DE QUINTERO;;
Municipio;ILUSTRE MUNICIPALIDAD DE LOS ANDES;MUNICIPALIDAD DE LOS ANDES;4053494;Otras actividades;Actividades de organizaciones y órganos extraterritoriales;Actividades de organizaciones y órganos extraterritoriales;Valparaíso;Los Andes;Los Andes;19;350228;6366140;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Compostaje;Valorización;214,21;Declaración;2019;;;I. Municipalidad de Los Andes;;
Municipio;ILUSTRE MUNICIPALIDAD DE CAÑETE;ILUSTRE MUNICIPALIDAD DE CAÑETE;5441554;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Arauco;Cañete;18;640940;5815189;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;21637;Declaración;2019;;;Servicios Jorge Hugo Arnaboldi Cáceres EIRL;;
Municipio;ILUSTRE MUNICIPALIDAD DE CABILDO;ILUSTRE MUNICIPALIDAD DE CABILDO;881995;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;Petorca;Cabildo;19;305775;6410496;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;8179,44;Declaración;2019;;;Marinee Torres Olivares;;
Municipio;ILUSTRE MUNICIPALIDAD DE OVALLE;MUNICIPALIDAD DE OVALLE;879726;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Limarí;Ovalle;19;289376;6612193;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Reciclaje de papel, cartón y productos de papel;Valorización;200,5;Declaración;2019;;;Reciclamiento Victor Torres;;
Municipio;I MUNICIPALIDAD DE CONCON;I MUNICIPALIDAD DE CONCON;5465466;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Valparaíso;Valparaíso;Concón;19;264736;6354721;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de plásticos;Valorización;13,0297;Declaración;2019;;;RINOPLAST;;
Municipio;ILUSTRE MUNICIPALIDAD DE VICUÑA;ILUSTRE MUNICIPALIDAD DE VICUÑA;879725;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Elqui;Vicuña;19;334777;6676243;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Reciclaje de papel, cartón y productos de papel;Valorización;1,2908;Declaración;2019;;;INVESIONES ECOLOGIA ELQUI SPA;;
Municipio;ILUSTRE MUNICIPALIDAD DE VICUÑA;ILUSTRE MUNICIPALIDAD DE VICUÑA;879725;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Coquimbo;Elqui;Vicuña;19;334777;6676243;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;Papel y cartón;Valorización;Valorización;5,4781;Declaración;2019;;;INVESIONES ECOLOGIA ELQUI SPA;;
Municipio;ILUSTRE MUNICIPALIDAD DE IQUIQUE;ILUSTRE MUNICIPALIDAD DE IQUIQUE;879722;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Tarapacá;Iquique;Iquique;19;386495;7761643;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;124300;Declaración;2019;;;Vertedero El Boro;;
Municipio;ILUSTRE MUNICIPALIDAD DE CABRERO;ILUSTRE MUNICIPALIDAD DE CABRERO;4540291;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Biobío;Biobío;Cabrero;18;730718;5897821;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;9385;Declaración;2019;;;KDM S.A;;
Municipio;ILUSTRE MUNICIPALIDAD DE QUEMCHI;I MUNICIPALIDAD DE QUEMCHI;911515;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Lagos;Chiloé;Quemchi;18;626198;5333073;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Vertedero;Eliminación;3346,2;Declaración;2019;;;Ilustre municipalidad de Quemchi;;
Municipio;ILUSTRE MUNICIPALIDAD DE FUTALEUFÚ;I MUNICIPALIDAD DE FUTALEUFU;325229;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Lagos;Palena;Futaleufú;19;266954;5214513;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);99;Otras fracciones no especificadas en otra categoría;Relleno sanitario;Eliminación;500;Declaración;2019;;;ILUSTRE MUNICIPALIDAD DE FUTALEUFU;;
Municipio;ILUSTRE MUNICIPALIDAD DE FUTALEUFÚ;I MUNICIPALIDAD DE FUTALEUFU;325229;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Lagos;Palena;Futaleufú;19;266954;5214513;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);39;Plásticos;Pretratamiento de plásticos;Valorización;5;Declaración;2019;;;ILUSTRE MUNICIPALIDAD DE FUTALEUFU;;
Municipio;ILUSTRE MUNICIPALIDAD DE FUTALEUFÚ;I MUNICIPALIDAD DE FUTALEUFU;325229;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Los Lagos;Palena;Futaleufú;19;266954;5214513;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;1;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);40;Metales;Pretratamiento de Metales;Valorización;7;Declaración;2019;;;ILUSTRE MUNICIPALIDAD DE FUTALEUFU;;
Municipio;ILUSTRE MUNICIPALIDAD DE TOCOPILLA;ILUSTRE MUNICIPALIDAD DE TOCOPILLA;881991;Otras actividades;Actividades de la administración pública en general;Actividades de la administración pública en general;Antofagasta;Tocopilla;Tocopilla;19;376125;7556341;20;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;3;Otros residuos municipales;1;Mezclas de residuos municipales;Relleno sanitario;Eliminación;18144;Declaración;2019;;;Relleno Sanitario de Tocopilla;;
