Tipo o Rol Declarante;Razón Social;Nombre Establecimiento;ID Establecimiento (VU);Región;Provincia;Comuna;Huso;Coordenada Este;Coordenada Norte;Capítulo LER;Subcapitulo LER;Nombre LER;Tratamiento;Valorización/eliminación;Cantidad (Toneladas);Declaración/Estimación;Año;Nombre de Establecimiento Destinatario;Razón Social Destinatario;Comuna Destinatario;Región Destinatario
Municipio;MUNICIPALIDAD DE LOS ANDES;ILUSTRE MUNICIPALIDAD DE LOS ANDES;4053494;Valparaíso;Los Andes;Los Andes;19;350228;6366140;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;Relleno sanitario;Eliminación;0,95;Declaración;2017;;RECUPERADORA DE METALES CHILE;;
Municipio;I MUNICIPALIDAD DE LA UNION;ILUSTRE MUNICIPALIDAD DE LA UNIÓN;911604;Los Ríos;Ranco;La Unión;18;663110;5538175;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;952;Declaración;2017;;I. MUNICIPALIDAD DE VALDIVIA;;
Municipio;I MUNICIPALIDAD DE LA UNION;ILUSTRE MUNICIPALIDAD DE LA UNIÓN;911604;Los Ríos;Ranco;La Unión;18;663110;5538175;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;849;Declaración;2017;;I. MUNICIPALIDAD DE VALDIVIA;;
Municipio;I MUNICIPALIDAD DE LA UNION;ILUSTRE MUNICIPALIDAD DE LA UNIÓN;911604;Los Ríos;Ranco;La Unión;18;663110;5538175;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;906;Declaración;2017;;I. MUNICIPALIDAD DE VALDIVIA;;
Municipio;ILUSTRE MUNICIPALIDAD DE TALTAL;ILUSTRE MUNICIPALIDAD DE TALTAL;881993;Antofagasta;Antofagasta;Taltal;19;350470;7189097;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;7540;Declaración;2017;;Vertedero Municipal de Taltal;;
Municipio;I MUNICIPALIDAD DE LOS ANGELES;ILUSTRE MUNICIPALIDAD DE LOS ÁNGELES;1963508;Bío-Bío;Biobío;Los Angeles;18;734262;5849572;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;63593;Declaración;2017;;KDM S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;ILUSTRE MUNICIPALIDAD DE TALCAHUANO;1963655;Bío-Bío;Concepción;Talcahuano;18;668541;5935105;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;Reciclaje de Neumáticos Fuera de Uso;Valorización;0,19;Declaración;2017;;I. Municipalidad de Talcahuano;;
Municipio;I MUNICIPALIDAD DE CONCON;I MUNICIPALIDAD DE CONCON;5465466;Valparaíso;Valparaíso;Concón;19;264736;6354721;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Otras fracciones no especificadas en otra categoría;Preparación para reutilización;Valorización;2,91;Declaración;2017;;PHOENIX BRIK ONG;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHONCHI;ILUSTRE MUNICIPALIDAD DE CHONCHI;911518;Los Lagos;Chiloé;Chonchi;18;600551;5280292;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;1785;Declaración;2017;;Vertedero Municipal Chonchi;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAÑARAL;ILUSTRE MUNICIPALIDAD DE CHAÑARAL;880196;Atacama;Chañaral;Chañaral;19;338114;7085172;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;43200;Declaración;2017;;Ilustre Municipalidad de Chañaral ;;
Municipio;ILUSTRE MUNICIPALIDAD DE LAS CABRAS;ILUSTRE MUNICIPALIDAD DE LAS CABRAS;4054484;Libertador General Bernardo Ohiggins;Cachapoal;Las Cabras;19;287466;6203048;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;9494,92;Declaración;2017;;Proactiva Servicios Urbanos S.A.;;
Municipio;I MUNICIPALIDAD DE ANTOFAGASTA;ILUSTRE MUNICIPALIDAD DE ANTOFAGASTA;325219;Antofagasta;Antofagasta;Antofagasta;19;357631;7385152;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;176528,112;Declaración;2017;;Ilustre Municipalidad de Antofagasta;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Los Lagos;Palena;Chaitén;18;686363;5245906;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;27,31;Declaración;2017;;vertedero municipal de chaiten;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;234,78;Declaración;2017;;Municipalidad de Fresia;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;204,59;Declaración;2017;;Municipalidad de Fresia;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;227,77;Declaración;2017;;Municipalidad de Fresia;;
Municipio;I MUNICIPALIDAD DE SAAVEDRA;ILUSTRE MUNICIPALIDAD DE SAAVEDRA;1965234;Araucanía;Cautín;Saavedra;18;639357;5705018;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;3800;Declaración;2017;;sergio benigno suarez villa ;;
Municipio;I MUNICIPALIDAD DE VILCUN;ILUSTRE MUNICIPALIDAD DE VILCÚN;1965236;Araucanía;Cautín;Vilcún;18;741435;5716126;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;4200;Declaración;2017;;TRANSURA LIMITADA;;
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Araucanía;Malleco;Victoria;18;733587;5764794;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;Relleno sanitario;Eliminación;16236;Declaración;2017;;MUNICIPALIDAD DE VICTORIA;;
Municipio;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;1965230;Araucanía;Cautín;Galvarino;18;693649;5746490;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;25;Declaración;2017;;sergio suarez villa;;
Municipio;I MUNICIPALIDAD DE LA UNION;ILUSTRE MUNICIPALIDAD DE LA UNIÓN;911604;Los Ríos;Ranco;La Unión;18;663110;5538175;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;994;Declaración;2017;;I. MUNICIPALIDAD DE VALDIVIA;;
Municipio;I MUNICIPALIDAD DE CHILLAN;ILUSTRE MUNICIPALIDAD DE CHILLÁN;4587735;Ñuble;Diguillín;Chillán;18;759040;5944934;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;Preparación para reutilización;Valorización;19,5;Declaración;2017;;COMERCIALIZADORA UNIÓN LTDA.;;
Municipio;MUNICIPALIDAD DE OVALLE;ILUSTRE MUNICIPALIDAD DE OVALLE;879726;Coquimbo;Limarí;Ovalle;19;289376;6612193;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;49991,7;Declaración;2017;;Servicios Tasui S.A.;;
Municipio;ILUSTRE MUNICIPALIDAD DE LA SERENA;ILUSTRE MUNICIPALIDAD DE LA SERENA;879933;Coquimbo;Elqui;La Serena;19;282694;6689933;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;86638,71;Declaración;2017;;INVERSIONES PANUL LIMITADA;;
Municipio;I MUNICIPALIDAD DE LAS GUAITECAS;ILUSTRE MUNICIPALIDAD DE GUAITECAS;5441646;Aisén del General Carlos Ibañez del Campo;Aisén;Guaitecas;18;600414;5140326;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Lodos de fosas sépticas;Área de Disposición Controlada;Eliminación;240;Declaración;2017;;Pozo Sanitario Municipalidad de Guaitecas;;
Municipio;I MUNICIPALIDAD DE PUENTE ALTO;MUNICIPALIDAD DE PUENTE ALTO;5463019;Metropolitana de Santiago;Cordillera;Puente Alto;19;353437;6281861;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;Reciclaje de metales;Valorización;7,96;Declaración;2017;;JUAN LUIS TRONCOSO FUENTES;;
Municipio;I MUNICIPALIDAD DE CONSTITUCION;ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN;3023790;Maule;Talca;Constitución;18;735108;6087213;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Pretratamiento de plásticos ;Valorización;2,599;Declaración;2017;;SOCIEDAD COMERCIALIZADORA Y RECUPERADORA DE MATERIALES RECICLABLES GREEN MAULE INGENIEROS LIMITADA;;
Municipio;I MUNICIPALIDAD DE FRUTILLAR;ILUSTRE MUNICIPALIDAD DE FRUTILLAR;912280;Los Lagos;Llanquihue;Frutillar;18;665510;5444271;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;Pretratamiento de plásticos ;Valorización;0,27;Declaración;2017;;Reciclame Limitad;;
Municipio;ILUSTRE MUNICIPALIDAD DE VICUÑA;ILUSTRE MUNICIPALIDAD DE VICUÑA;879725;Coquimbo;Elqui;Vicuña;19;334777;6676243;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;15620;Declaración;2017;;Hilton Barahona y compañía limitada;;
Municipio;I MUNICIPALIDAD DE SAN JAVIER;ILUSTRE MUNICIPALIDAD DE SAN JAVIER;3022593;Maule;Linares;San Javier;19;252437;6057744;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Residuos voluminosos (incluidos muebles);Relleno sanitario;Eliminación;697,5;Declaración;2017;;Ecosweep Ltda.;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Los Lagos;Palena;Chaitén;18;686363;5245906;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;20,81;Declaración;2017;;vertedero municipal de chaiten;;
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Los Lagos;Palena;Chaitén;18;686363;5245906;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;20,81;Declaración;2017;;vertedero municipal de chaiten;;
Municipio;I MUNICIPALIDAD DE ANGOL;ILUSTRE MUNICIPALIDAD DE ANGOL;19771;Araucanía;Malleco;Angol;18;703045;5812689;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Vertedero;Eliminación;25920;Declaración;2017;;Ilustre Municipalidad Angol;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;195,73;Declaración;2017;;Municipalidad de Fresia;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;195,33;Declaración;2017;;Municipalidad de Fresia;;
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Los Lagos;Llanquihue;Fresia;18;632889;5443383;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;222,35;Declaración;2017;;Municipalidad de Fresia;;
Municipio;I MUNICIPALIDAD DE MELIPILLA;ILUSTRE MUNICIPALIDAD DE MELIPILLA;4055178;Metropolitana de Santiago;Melipilla;Melipilla;19;294528;6270473;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;Relleno sanitario;Eliminación;59035;Declaración;2017;;Verteredero de Popeta;;
