"tipo_o_rol_declarante";"razon_social";"nombre_establecimiento";"id_establecimiento_vu";"ciiu4";"region";"comuna";"ciiu6";"huso";"coordenada_este";"coordenada_norte";"capitulo_ler";"subcapitulo_ler";"nombre_ler";"tratamiento";"cantidad_toneladas";"declaracion_estimacion";"ano";"id_establecimiento_vu_destinatario";"nombre_de_establecimiento_destinatario";"razon_social_destinatario";"comuna_destinatario";"region_destinatario"
"Generador Municipal";"I MUNICIPALIDAD DE MARIQUINA";"ILUSTRE MUNICIPALIDAD DE MARIQUINA";1986195;"Actividades de la administración pública en general";"Los Ríos";"Mariquina";"Actividades de la administración pública en general";18;"-67,75126";"-56,21437";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Preparación para reutilización";24,42;"Declaración";2020;"2372";"CRISTALERIAS DE CHILE  S A";"CRISTALERIAS DE CHILE S A";"Padre Hurtado";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE MARIQUINA";"ILUSTRE MUNICIPALIDAD DE MARIQUINA";1986195;"Actividades de la administración pública en general";"Los Ríos";"Mariquina";"Actividades de la administración pública en general";18;"-67,75126";"-56,21437";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Preparación para reutilización";1;"Declaración";2020;"5469635";"BODEGA G2 LTDA";"INGENIERIA Y CONSTRUCCION G2 LIMITADA";"Valdivia";"Los Ríos"
"Generador Municipal";"I MUNICIPALIDAD DE MARIQUINA";"ILUSTRE MUNICIPALIDAD DE MARIQUINA";1986195;"Actividades de la administración pública en general";"Los Ríos";"Mariquina";"Actividades de la administración pública en general";18;"-67,75126";"-56,21437";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";6526;"Declaración";2020;"4587637";"VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL";"I MUNICIPALIDAD VALDIVIA";"Valdivia";"Los Ríos"
"Generador Municipal";"I MUNICIPALIDAD DE LA UNION";"ILUSTRE MUNICIPALIDAD DE LA UNIÓN";911604;"Actividades de la administración pública en general";"Los Ríos";"La Unión";"Actividades de la administración pública en general";18;"-66,63110";"-55,38175";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";12424;"Declaración";2020;"4587637";"VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL";"I MUNICIPALIDAD VALDIVIA";"Valdivia";"Los Ríos"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE FUTRONO";"ILUSTRE MUNICIPALIDAD DE FUTRONO";5441706;"Actividades de la administración pública en general";"Los Ríos";"Futrono";"Actividades de la administración pública en general";18;"-72,22356";"-55,54432";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";3988;"Declaración";2020;"4587637";"VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL";"I MUNICIPALIDAD VALDIVIA";"Valdivia";"Los Ríos"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE FUTRONO";"ILUSTRE MUNICIPALIDAD DE FUTRONO";5441706;"Actividades de la administración pública en general";"Los Ríos";"Futrono";"Actividades de la administración pública en general";18;"-72,22356";"-55,54432";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"null";3988;"Declaración";2020;"4587637";"VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL";"I MUNICIPALIDAD VALDIVIA";"Valdivia";"Los Ríos"
"Generador Municipal";"I MUNICIPALIDAD DE LAGO RANCO";"ILUSTRE MUNICIPALIDAD DE LAGO RANCO";911608;"Actividades de la administración pública en general";"Los Ríos";"Lago Ranco";"Actividades de la administración pública en general";18;"-71,13919";"-55,33554";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";2308;"Declaración";2020;"4587637";"VERTEDERO DE MORROMPULLI Y EDIFICIO CONSISTORIAL";"I MUNICIPALIDAD VALDIVIA";"Valdivia";"Los Ríos"
"Generador Municipal";"I MUNICIPALIDAD DE RIO BUENO";"ILUSTRE MUNICIPALIDAD DE RÍO BUENO";911607;"Actividades de la administración pública en general";"Los Ríos";"Río Bueno";"Actividades de la administración pública en general";18;"-67,73633";"-55,33120";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"null";20948;"Declaración";2020;"5462376";"VERTEDERO MUNICIPAL";"I MUNICIPALIDAD DE RIO BUENO";"Río Bueno";"Los Ríos"
"Generador Municipal";"I MUNICIPALIDAD DE CAMARONES";"ILUSTRE MUNICIPALIDAD DE CAMARONES";912286;"Actividades de la administración pública en general";"Arica y Parinacota";"Camarones";"Actividades de la administración pública en general";19;"-37,75970";"-78,80984";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"null";236;"Declaración";2020;"5485007";"relleno sanitario camarones";"I MUNICIPALIDAD DE CAMARONES";"Camarones";"Arica y Parinacota"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE PUTRE";"ILUSTRE MUNICIPALIDAD DE PUTRE";4448077;"Actividades de la administración pública en general";"Arica y Parinacota";"Putre";"Actividades de la administración pública en general";19;"-44,40869";"-79,87860";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Basural";1814,38;"Declaración";2020;"5473154";"VERTEDERO MUNICIPAL";"I MUNICIPALIDAD DE ARICA";"Arica";"Arica y Parinacota"
"Generador Municipal";"I MUNICIPALIDAD DE CALAMA";"ILUSTRE MUNICIPALIDAD DE CALAMA";881992;"Otras actividades de servicios personales n.c.p.";"Antofagasta";"Calama";"Otras actividades de servicios personales n.c.p.";19;"-50,07639";"-75,15887";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";9,442243;"Declaración";2020;"881992";"ILUSTRE MUNICIPALIDAD DE CALAMA";"I MUNICIPALIDAD DE CALAMA";"Calama";"Antofagasta"
"Generador Municipal";"I MUNICIPALIDAD DE CALAMA";"ILUSTRE MUNICIPALIDAD DE CALAMA";881992;"Otras actividades de servicios personales n.c.p.";"Antofagasta";"Calama";"Otras actividades de servicios personales n.c.p.";19;"-50,07639";"-75,15887";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";52,17343;"Declaración";2020;"5486096";"Relleno Sanitario Cerro Colorado";"I MUNICIPALIDAD DE CALAMA";"Calama";"Antofagasta"
"Generador Municipal";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Actividades de la administración pública en general";"Coquimbo";"Ovalle";"Actividades de la administración pública en general";19;"-28,89376";"-66,12193";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";59,415;"Declaración";2020;"null";"CONSTRUCTORA Y ALUMINIOS DIAZ SPA";"CONSTRUCTORA Y ALUMINIOS DIAZ SPA";"Ovalle";"Coquimbo"
"Generador Municipal";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Actividades de la administración pública en general";"Coquimbo";"Ovalle";"Actividades de la administración pública en general";19;"-28,89376";"-66,12193";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";69,531;"Declaración";2020;"null";"RECICLAMIENTO VICTOR TORRES E.I.R.L.";"RECICLAMIENTO VICTOR TORRES E.I.R.L.";"Ovalle";"Coquimbo"
"Generador Municipal";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Actividades de la administración pública en general";"Coquimbo";"Ovalle";"Actividades de la administración pública en general";19;"-28,89376";"-66,12193";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de papel, cartón y productos de papel";39,885;"Declaración";2020;"null";"CONSTRUCTORA Y ALUMINIOS DIAZ SPA";"CONSTRUCTORA Y ALUMINIOS DIAZ SPA";"Ovalle";"Coquimbo"
"Generador Municipal";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Actividades de la administración pública en general";"Coquimbo";"Ovalle";"Actividades de la administración pública en general";19;"-28,89376";"-66,12193";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";197,159;"Declaración";2020;"null";"CORPORACION DE AYUDA AL NINO QUEMADO";"CORPORACION DE AYUDA AL NINO QUEMADO";"Padre Hurtado";"Metropolitana de Santiago"
"Generador Municipal";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Actividades de la administración pública en general";"Coquimbo";"Ovalle";"Actividades de la administración pública en general";19;"-28,89376";"-66,12193";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Residuos de parques y jardines (incluidos los residuos de cementerios)";"Residuos biodegradables";"Vertedero";518;"Declaración";2020;"5486593";"VERTEDERO OVALLE";"SERVICIOS TASUI S A";"Ovalle";"Coquimbo"
"Generador Municipal";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Actividades de la administración pública en general";"Coquimbo";"Ovalle";"Actividades de la administración pública en general";19;"-28,89376";"-66,12193";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";46155,36;"Declaración";2020;"5486593";"VERTEDERO OVALLE";"SERVICIOS TASUI S A";"Ovalle";"Coquimbo"
"Generador Municipal";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Actividades de la administración pública en general";"Coquimbo";"Ovalle";"Actividades de la administración pública en general";19;"-28,89376";"-66,12193";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Residuos de mercados";"Vertedero";2469,65;"Declaración";2020;"5486593";"VERTEDERO OVALLE";"SERVICIOS TASUI S A";"Ovalle";"Coquimbo"
"Generador Municipal";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Actividades de la administración pública en general";"Coquimbo";"Ovalle";"Actividades de la administración pública en general";19;"-28,89376";"-66,12193";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Residuos voluminosos (incluidos muebles)";"Vertedero";52,87;"Declaración";2020;"5486593";"VERTEDERO OVALLE";"SERVICIOS TASUI S A";"Ovalle";"Coquimbo"
"Generador Municipal";"I MUNICIPALIDAD DE TALCA";"ILUSTRE MUNICIPALIDAD DE TALCA";3022588;"Actividades de la administración pública en general";"Maule";"Talca";"Actividades de la administración pública en general";19;"-25,58013";"-60,76459";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";16,54;"Declaración";2020;"5461860";"SOREPA TALCA";"SOC RECUPERADORA DE PAPEL SPA";"Talca";"Maule"
"Generador Municipal";"I MUNICIPALIDAD DE TALCA";"ILUSTRE MUNICIPALIDAD DE TALCA";3022588;"Actividades de la administración pública en general";"Maule";"Talca";"Actividades de la administración pública en general";19;"-25,58013";"-60,76459";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de plásticos";23,89;"Declaración";2020;"5468895";"RECIPET SA";"RECIPET S A";"Santiago";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE TALCA";"ILUSTRE MUNICIPALIDAD DE TALCA";3022588;"Actividades de la administración pública en general";"Maule";"Talca";"Actividades de la administración pública en general";19;"-25,58013";"-60,76459";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";440,4;"Declaración";2020;"1967";"CRISTALERIAS TORO SPA";"CRISTALERIAS TORO SPA";"Cerrillos";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE TALCA";"ILUSTRE MUNICIPALIDAD DE TALCA";3022588;"Actividades de la administración pública en general";"Maule";"Talca";"Actividades de la administración pública en general";19;"-25,58013";"-60,76459";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";106862,25;"Declaración";2020;"6054";"RELLENO SANITARIO EL RETAMO";"RELLENOS SANITARIOS DEL MAULE S A";"Talca";"Maule"
