"tipo_o_rol_establecimiento";"razon_social";"nombre_establecimiento";"id_establecimiento_vu";"ciiu4";"ciiu6";"region";"comuna";"coordenada_este";"coordenada_norte";"capitulo_ler";"subcapitulo_ler";"nombre_ler";"tratamiento";"cantidad_toneladas";"declaracion_estimacion";"ano";"id_establecimiento_vu_destinatario";"nombre_de_establecimiento_destinatario";"razon_social_destinatario";"comuna_trazabilidad";"region_destinatario"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE RENCA";"ILUSTRE MUNICIPALIDAD DE RENCA";4053447;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Renca";-70,70291266;"-33.40527419";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Reciclaje de metales";0,37;"Declaración";2021;88827;"RECUPAC S A";"RECUPAC S.A.";"La Pintana";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE LA COMUNA DE EL BOSQUE";"ILUSTRE MUNICIPALIDAD DE EL BOSQUE";8356;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"El Bosque";-70,66575989;"-33.55575997";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Reciclaje de metales";0,349;"Declaración";2021;5467254;"METALES Y ALUMINIOS SA RENCA";"METALES Y ALUMINIOS S.A.";"Renca";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE CHIGUAYANTE";"ILUSTRE MUNICIPALIDAD DE CHIGUAYANTE";1866116;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Chiguayante";-73,01328671;"-36.95455405";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Ropa";"Reciclaje de textiles";0,342;"Declaración";2021;NA;"INVERSIONES PONCE CERECEDA SPA";"INVERSIONES PONCE CERECEDA SPA";"Concepción";"Biobío"
"Generador Municipal";"I MUNICIPALIDAD DE INDEPENDENCIA";"ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA";431261;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Independencia";-70,65445084;"-33.42111682";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Pretratamiento de papel, cartón y productos de papel";0,34;"Declaración";2021;5461523;"RECUPAC SUCURSAL PINTANA";"RECUPAC S.A.";"La Pintana";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE INDEPENDENCIA";"ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA";431261;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Independencia";-70,65445084;"-33.42111682";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35";"Pretratamiento de Aparatos Eléctricos y Electrónicos";0,332;"Declaración";2021;5473148;"TRAPEROS SAN LUIS";"CORP URRACAS";"Pudahuel";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE LA LIGUA";"ILUSTRE MUNICIPALIDAD DE LA LIGUA";881994;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"La Ligua";-71,23165769;"-32.44985267";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";0,326;"Declaración";2021;NA;"RECICLAJE VERONICA ELIZA TAPIA E.I.R.L.";"RECICLAJE VERONICA ELIZA TAPIA E.I.R.L.";"Cabildo";"Valparaíso"
"Generador Municipal";"I MUNICIPALIDAD DE RECOLETA";"ILUSTRE MUNICIPALIDAD DE RECOLETA";431431;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Recoleta";-70,6436402;"-33.40158262";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Reciclaje";0,32;"Declaración";2021;5461524;"RECUPAC SUCURSAL HUECHURABA";"RECUPAC S.A.";"Huechuraba";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE MACHALI";"ILUSTRE MUNICIPALIDAD DE MACHALÍ";4054479;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Libertador Gral. Bernardo O'Higgins";"Machalí";-70,65651461;"-34.17945624";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Aceites y grasas comestibles";"Pretratamiento (I.R.A.R.)";0,32;"Declaración";2021;5466728;"SOCIEDAD GENERAL RENDERING CHILE SA";"SOCIEDAD GENERAL RENDERING CHILE LIMITADA";"Lampa";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE LO PRADO";"ILUSTRE MUNICIPALIDAD DE LO PRADO";4085308;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Lo Prado";-70,71862552;"-33.44365519";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Otras fracciones no especificadas en otra categoría";"Valorización";0,315;"Declaración";2021;7803;"RELLENO SANITARIO LOMA LOS COLORADOS";"K D M  S A";"Tiltil";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE SAAVEDRA";"ILUSTRE MUNICIPALIDAD DE SAAVEDRA";1965234;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Araucanía";"Saavedra";-73,39536371;"-38.79257886";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Pretratamiento de plásticos";0,3108;"Declaración";2021;5470713;"COMERCIAL MORCAS LIMITADA";"COMERCIAL MORCAS LIMITADA";"Lautaro";"Araucanía"
"Generador Municipal";"I MUNICIPALIDAD DE PUCHUNCAVI";"ILUSTRE MUNICIPALIDAD DE PUCHUNCAVÍ";4055168;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"Puchuncaví";-71,41615266;"-32.7264243";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Valorización";0,31;"Declaración";2021;NA;"DESTINATARIO FINAL";"SOCIEDAD COMERCIAL DE SERVICIOS DE RECICLAJE INTEGRAL LIMITADA";"Quintero";"Valparaíso"
"Generador Municipal";"I MUNICIPALIDAD DE PLACILLA";"ILUSTRE MUNICIPALIDAD DE PLACILLA";253467;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Libertador Gral. Bernardo O'Higgins";"Placilla";-71,11082403;"-34.63379798";"Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial";"Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría";"Residuos de cribado";"Relleno sanitario";0,293;"Declaración";2021;NA;"";"";"";""
"Generador Municipal";"I MUNICIPALIDAD DE PLACILLA";"ILUSTRE MUNICIPALIDAD DE PLACILLA";253467;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Libertador Gral. Bernardo O'Higgins";"Placilla";-71,11082403;"-34.63379798";"Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial";"Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría";"Residuos de desarenado";"Relleno sanitario";0,293;"Declaración";2021;NA;"";"";"";""
"Generador Municipal";"I MUNICIPALIDAD DE MULCHEN";"ILUSTRE MUNICIPALIDAD DE MULCHÉN";1963513;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Mulchén";-72,24427917;"-37.72082661";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";0,27;"Declaración";2021;5469824;"RECUPERADORA MYF LTDA";"SOCIEDAD COMERCIAL RECUPERADORA DE MATERIALES RECICLABLES MARIA Y FAMI";"Los Angeles";"Biobío"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO";"ILUSTRE MUNICIPALIDAD DE SANTO DOMINGO";4055182;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Valparaíso";"Santo Domingo";-71,6280527;"-33.63583343";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Pretratamiento de Metales";0,27;"Declaración";2021;5467254;"METALES Y ALUMINIOS SA RENCA";"METALES Y ALUMINIOS S.A.";"Renca";"Metropolitana de Santiago"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE PADRE HURTADO";"ILUSTRE MUNICIPALIDAD DE PADRE HURTADO";5441698;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Padre Hurtado";-70,8226315;"-33.57645441";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Reciclaje de metales";0,27;"Declaración";2021;5466712;"RESIMEX";"RESIMEX SOCIEDAD ANONIMA";"San Bernardo";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE TIRUA";"ILUSTRE MUNICIPALIDAD DE TIRÚA";1964126;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Tirúa";-73,49363439;"-38.34412315";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Pretratamiento de papel, cartón y productos de papel";0,2638;"Declaración";2021;5470713;"COMERCIAL MORCAS LIMITADA";"COMERCIAL MORCAS LIMITADA";"Lautaro";"Araucanía"
"Generador Municipal";"I MUNICIPALIDAD DE TALCAHUANO";"ILUSTRE MUNICIPALIDAD DE TALCAHUANO";1963655;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Talcahuano";-73,11289469;"-36.71480336";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Pretratamiento de plásticos";0,26;"Declaración";2021;272424;"SOCIEDAD RECUPERADORA DE EXCEDENTES INDUSTRIALES LIMITADA (EXCIND LIMITADA)";"SOCIEDAD RECUPERADORA DE EXCEDENTES INDUSTRIALES LIMITADA";"Talcahuano";"Biobío"
"Generador Municipal";"ILUSTRE MUNICIPALIDAD DE PADRE HURTADO";"ILUSTRE MUNICIPALIDAD DE PADRE HURTADO";5441698;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Padre Hurtado";-70,8226315;"-33.57645441";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";0,24;"Declaración";2021;88827;"RECUPAC S A";"RECUPAC S.A.";"La Pintana";"Metropolitana de Santiago"
"Generador Municipal";"I MUNICIPALIDAD DE COCHRANE";"ILUSTRE MUNICIPALIDAD DE COCHRANE";4085311;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Aysén del Gral. Carlos Ibañez del Campo";"Cochrane";-72,5729875;"-47.25356929";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Pretratamiento (I.R.A.R.)";0,235;"Declaración";2021;5481136;"ECOPUNTO FECUNDA PATAGONIA";"FECUNDA PATAGONIA SPA";"Coyhaique";"Aysén del Gral. Carlos Ibañez del Campo"
"Generador Municipal";"I MUNICIPALIDAD DE RECOLETA";"ILUSTRE MUNICIPALIDAD DE RECOLETA";431431;"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Recoleta";-70,6436402;"-33.40158262";"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35";"Pretratamiento de Aparatos Eléctricos y Electrónicos";0,231;"Declaración";2021;5472708;"GESTION AMBIENTAL PANIWE LIMITADA";"GESTIÓN AMBIENTAL PAÑIWE LIMITADA";"Pudahuel";"Metropolitana de Santiago"
