Año;Rol Declarante;Código VU establecimiento;Nombre establecimiento;Razon Social;CIIU4;CIIU6;Huso;UTMN;UTME;Region;Comuna;Cantidad Toneladas;Estimación/Declaración;Tratamiento;Capitulo LER;Numero Capitulo LER;Subcapitulo LER;Numero Subcapitulo LER;ler;Numero LER;retc_code_trazabilidad;nombre trazabilidad;razon social trazabilidad;comuna trazabilidad;region trazabilidad
2020;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-55,06805;-65,57789;Los Lagos;Osorno;2264;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);2;20 02 02 | Tierra y piedras;2;5463828;VERTEDERO CURACO OSORNO;I MUNICIPALIDAD DE OSORNO;Osorno;Los Lagos
2020;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-55,06805;-65,57789;Los Lagos;Osorno;9323;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;02 | Residuos de parques y jardines (incluidos los residuos de cementerios);2;20 02 03 | Otros residuos no biodegradables;3;5463828;VERTEDERO CURACO OSORNO;I MUNICIPALIDAD DE OSORNO;Osorno;Los Lagos
2020;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-55,06805;-65,57789;Los Lagos;Osorno;116650;Declaración;Vertedero;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5463828;VERTEDERO CURACO OSORNO;I MUNICIPALIDAD DE OSORNO;Osorno;Los Lagos
2020;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-55,06805;-65,57789;Los Lagos;Osorno;5,74;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5473607;CHILLAN 817;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;Los Lagos
2020;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-55,06805;-65,57789;Los Lagos;Osorno;137,71;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;5473607;CHILLAN 817;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;Los Lagos
2020;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-55,06805;-65,57789;Los Lagos;Osorno;56,35;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5473607;CHILLAN 817;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;Los Lagos
2020;Generador Municipal;4587532;ILUSTRE MUNICIPALIDAD DE OSORNO;I MUNICIPALIDAD DE OSORNO;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-55,06805;-65,57789;Los Lagos;Osorno;0,17;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5473607;CHILLAN 817;RECICLAJES Y TRANSPORTES RAHUE SPA;Osorno;Los Lagos
2020;Generador Municipal;911201;ILUSTRE MUNICIPALIDAD DE COIHAIQUE;I MUNICIPALIDAD DE COYHAIQUE;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales y otros servicios sociales, excepto servicios de seguridad social;Regulación de las actividades de organismos que prestan servicios sanitarios, educativos, culturales;18;-49,49288;-72,28603;Aysén del Gral. Carlos Ibañez del Campo;Coihaique;29965,1;Declaración;null;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;5463347;CENTRO DE MANEJO DE RESIDUOS SOLIDOS COYHAIQUE CEMARC;I MUNICIPALIDAD DE COYHAIQUE;Coihaique;Aysén del Gral. Carlos Ibañez del Campo
2020;Generador Municipal;8356;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,85856;-34,45366;Metropolitana de Santiago;El Bosque;85613,52;Declaración;Eliminación;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;03 | Otros residuos municipales;3;20 03 01 | Mezclas de residuos municipales;1;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;Talagante;Metropolitana de Santiago
2020;Generador Municipal;8356;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,85856;-34,45366;Metropolitana de Santiago;El Bosque;0,16;Declaración;Pretratamiento de aceites y grasas comestibles;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 25 | Aceites y grasas comestibles;25;5466728;SOCIEDAD GENERAL RENDERING CHILE SA;SOCIEDAD GENERAL RENDERING CHILE LIMITADA;Lampa;Metropolitana de Santiago
2020;Generador Municipal;8356;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,85856;-34,45366;Metropolitana de Santiago;El Bosque;24,773;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467277;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;La Pintana;Metropolitana de Santiago
2020;Generador Municipal;8356;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,85856;-34,45366;Metropolitana de Santiago;El Bosque;4,6;Declaración;Reciclaje de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5467277;RECICLADOS INDUSTRIALES LA PINTANA;RECICLADOS INDUSTRIALES S.A;La Pintana;Metropolitana de Santiago
2020;Generador Municipal;8356;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,85856;-34,45366;Metropolitana de Santiago;El Bosque;2,491;Declaración;Reciclaje de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5468895;RECIPET SA;RECIPET S A;Santiago;Metropolitana de Santiago
2020;Generador Municipal;8356;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;ILUSTRE MUNICIPALIDAD DE EL BOSQUE;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-62,85856;-34,45366;Metropolitana de Santiago;El Bosque;168,09;Declaración;Reciclaje de vidrio;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 02 | Vidrio;2;2372;CRISTALERIAS DE CHILE  S A;CRISTALERIAS DE CHILE S A;Padre Hurtado;Metropolitana de Santiago
2020;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,00803;-34,46178;Metropolitana de Santiago;Independencia;0,508;Declaración;Pretratamiento de Aparatos Eléctricos y Electrónicos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 36 | Equipos eléctricos y electrónicos desechados distintos de los especificados en los códigos 20 01 21, 20 01 23 y 20 01 35;36;5473148;TRAPEROS SAN LUIS;CORP URRACAS;Pudahuel;Metropolitana de Santiago
2020;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,00803;-34,46178;Metropolitana de Santiago;Independencia;0,746;Declaración;Pretratamiento de Metales;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5461524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S A;Huechuraba;Metropolitana de Santiago
2020;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,00803;-34,46178;Metropolitana de Santiago;Independencia;0,587;Declaración;Pretratamiento de Metales;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 40 | Metales;40;5467254;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;Renca;Metropolitana de Santiago
2020;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,00803;-34,46178;Metropolitana de Santiago;Independencia;12,05;Declaración;Pretratamiento de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5461524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S A;Huechuraba;Metropolitana de Santiago
2020;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,00803;-34,46178;Metropolitana de Santiago;Independencia;2,53;Declaración;Pretratamiento de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5464995;COMERCIAL RIO ACONCAGUA SPA;COMERCIAL RIO ACONCAGUA SPA;Quilicura;Metropolitana de Santiago
2020;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,00803;-34,46178;Metropolitana de Santiago;Independencia;49,21;Declaración;Pretratamiento de papel, cartón y productos de papel;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 01 | Papel y cartón;1;5467286;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;Renca;Metropolitana de Santiago
2020;Generador Municipal;431261;ILUSTRE MUNICIPALIDAD DE INDEPENDENCIA;I MUNICIPALIDAD DE INDEPENDENCIA;Actividades de la administración pública en general;Actividades de la administración pública en general;19;-63,00803;-34,46178;Metropolitana de Santiago;Independencia;7,806;Declaración;Pretratamiento de plásticos;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;20 01 39 | Plásticos;39;5460605;RECIPACK LTDA;COMERCIAL E INDUSTRIAL RECIPACK LIMITADA;Colina;Metropolitana de Santiago
