Tipo o Rol declarante;Razón Social;Nombre Establecimiento;ID Establecimiento VU;Rubro;CIIU4;Región;Provincia;Comuna;Latitud;Longitud;Capítulo LER;Subcapítulo LER;Nombre LER;Cantidad (Toneladas);Año;Razón Social Destinatario;Nombre de Establecimiento Destinatario;Tipo de Tratamiento;Región Destinatario;Provincia Destinatario;Comuna Destinatario
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Fresia;-41,14999664;-73,41632966;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;690;2015;Municipalidad de Fresia;Municipalidad de Fresia;Basural;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE FRESIA;ILUSTRE MUNICIPALIDAD DE FRESIA;2154307;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Llanquihue;Fresia;-41,14999664;-73,41632966;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;675;2015;Municipalidad de Fresia;Municipalidad de Fresia;Basural;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN;ILUSTRE MUNICIPALIDAD DE ALTO DEL CARMEN;911203;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Atacama;Huasco;Alto del Carmen;-28,75944695;-70,48666641;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Papel y cartón;803,53;2015;Municipalidad de Vallenar;Municipalidad de Vallenar;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VILCUN;ILUSTRE MUNICIPALIDAD DE VILCÚN;1965236;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Vilcún;-38,67055693;-72,22486572;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;3800;2015;TRANSURA LIMITADA;TRANSURA LIMITADA;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE VILCUN;ILUSTRE MUNICIPALIDAD DE VILCÚN;1965236;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Vilcún;-38,67055693;-72,22486572;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;4300;2015;CRESCO LTDA.;CRESCO LTDA.;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE NUEVA IMPERIAL;ILUSTRE MUNICIPALIDAD DE NUEVA IMPERIAL;1965232;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Nueva Imperial;-38,7422089;-72,95308058;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;550;2015;Willy Aguayo Conus;Willy Aguayo Conus;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD DE VILLARRICA;ILUSTRE MUNICIPALIDAD DE VILLARRICA;1986455;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Villarrica;-39,28328341;-72,2273039;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;13000;2015;Constructora Villarrica Ltda.;Constructora Villarrica Ltda.;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE PROVIDENCIA;MUNICIPALIDAD DE PROVIDENCIA;4585273;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Metropolitana de Santiago;Santiago;Providencia;-33,43201876;-70,60931115;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Plásticos;102;2015;Industrias De Envases Typack S. A;Industrias De Envases Typack S. A;Reciclaje de papel, cartón y productos de papel;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Otros residuos no biodegradables;10,1;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;890;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Tierra y piedras;133,6;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;890;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;890;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Residuos biodegradables;890;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE VICTORIA;ILUSTRE MUNICIPALIDAD DE VICTORIA;5441720;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Malleco;Victoria;-38,23453588;-72,33118007;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Residuos de parques y jardines (incluidos los residuos de cementerios);Tierra y piedras;133,6;2015;MUNICIPALIDAD DE VICTORIA;MUNICIPALIDAD DE VICTORIA;Relleno sanitario;null;null;null
Municipio;I MUNICIPALIDAD DE TORTEL;ILUSTRE MUNICIPALIDAD DE TORTEL;2221900;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Aisén del General Carlos Ibañez del Campo;Capitán Prat;Tortel;-47,80112383;-73,53600977;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;129;2015;Municipalidad de Tortel;Municipalidad de Tortel;Vertedero;null;null;null
Municipio;I MUNICIPALIDAD RIO IBANEZ;ILUSTRE MUNICIPALIDAD DE RÍO IBÁÑEZ;4085543;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Aisén del General Carlos Ibañez del Campo;General Carrera;Río Ibáñez;-46,29075;-71,93678922;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;706,97;2015;MUNICIPALIDAD DE RIO IBAÑEZ;MUNICIPALIDAD DE RIO IBAÑEZ;Vertedero;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE GALVARINO;ILUSTRE MUNICIPALIDAD DE GALVARINO;1965230;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Araucanía;Cautín;Galvarino;-38,4088632;-72,78212003;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;101,54;2015;SOCIEDAD CONSTRUCTORA Y SERVICIOS CRESCO LIMITADA;SOCIEDAD CONSTRUCTORA Y SERVICIOS CRESCO LIMITADA;Relleno sanitario;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Palena;Chaitén;-42,9167017;-72,71669869;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;17,2;2015;vertedero municipal de chaiten;vertedero municipal de chaiten;Vertedero;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE CHAITÉN;ILUSTRE MUNICIPALIDAD DE CHAITÉN;911615;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Palena;Chaitén;-42,9167017;-72,71669869;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;19;2015;vertedero municipal de chaiten;vertedero municipal de chaiten;Vertedero;null;null;null
Municipio;ILUSTRE MUNICIPALIDAD DE QUINCHAO;ILUSTRE MUNICIPALIDAD DE QUINCHAO;911614;Municipio;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Los Lagos;Chiloé;Quinchao;-42,53869941;-73,42447945;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Otros residuos municipales;Mezclas de residuos municipales;5300;2015;Ilustre Municipalidad de Quinchao;Ilustre Municipalidad de Quinchao;Vertedero;null;null;null
Municipio;MUNICIPALIDAD DE LOS ANDES;ILUSTRE MUNICIPALIDAD DE LOS ANDES;4053494;;Eliminación de desperdicios y aguas residuales, saneamiento y actividades similares;Valparaíso;Los Andes;Los Andes;-32,83256982;-70,60018074;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);Metales;0,47;2015;RECUPERADORA DE METALES CHILE;RECUPERADORA DE METALES CHILE;Pretratamiento de Metales ;null;null;null
