"tipo_o_rol_declarante";"razon_social";"nombre_establecimiento";"id_establecimiento_vu";"rubro_retc";"ciiu6";"ciiu4";"region";"provincia";"comuna";"huso";"coordenada_este";"coordenada_norte";"capitulo_ler";"subcapitulo_ler";"nombre_ler";"tratamiento";"valorizacion_eliminacion";"cantidad_toneladas";"declaracion_estimacion";"ano";"id_establecimiento_vu_destinatario";"nombre_establecimiento_destinatario";"razon_social_destinatario";"comuna_destinatario";"region_destinatario"
"Municipio";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Coquimbo";"Limarí";"Ovalle";19;289376;6612193;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Residuos voluminosos (incluidos muebles)";"Vertedero";"Eliminación";485,8;"Declaración";2019;NA;"";"Servicios Tasui S.A.";"";""
"Municipio";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Coquimbo";"Limarí";"Ovalle";19;289376;6612193;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Residuos de mercados";"Vertedero";"Eliminación";2852;"Declaración";2019;NA;"";"Servicios Tasui S.A.";"";""
"Municipio";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Coquimbo";"Limarí";"Ovalle";19;289376;6612193;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Residuos de parques y jardines (incluidos los residuos de cementerios)";"Otros residuos no biodegradables";"Vertedero";"Eliminación";491,91;"Declaración";2019;NA;"";"Servicios Tasui S.A.";"";""
"Municipio";"MUNICIPALIDAD DE OVALLE";"ILUSTRE MUNICIPALIDAD DE OVALLE";879726;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Coquimbo";"Limarí";"Ovalle";19;289376;6612193;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Lodos de fosas sépticas";"Recepción de Lodos en PTAS";"Eliminación";14794;"Declaración";2019;NA;"";"Aguas del Valle S.A.";"";""
"Municipio";"I MUNICIPALIDAD DE SAAVEDRA";"ILUSTRE MUNICIPALIDAD DE SAAVEDRA";1965234;"Otras actividades";"Actividades de hospitales y clínicas públicas";"Actividades de hospitales públicos y privados";"Araucanía";"Cautín";"Saavedra";18;639357;5705018;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";"Eliminación";4500;"Declaración";2019;NA;"";"sergio benigno suarez villa ";"";""
"Municipio";"ILUSTRE MUNICIPALIDAD DE TALCAHUANO";"ILUSTRE MUNICIPALIDAD DE TALCAHUANO";1963655;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Concepción";"Talcahuano";18;668541;5935105;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Residuos de parques y jardines (incluidos los residuos de cementerios)";"Residuos biodegradables";"Compostaje";"Valorización";202,08;"Declaración";2019;NA;"";"I. MUNICIPALIDAD DE TALCAHUANO";"";""
"Municipio";"ILUSTRE MUNICIPALIDAD DE TALCAHUANO";"ILUSTRE MUNICIPALIDAD DE TALCAHUANO";1963655;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Concepción";"Talcahuano";18;668541;5935105;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Reciclaje de plásticos";"Valorización";0;"Declaración";2019;NA;"";"Pulired";"";""
"Municipio";"ILUSTRE MUNICIPALIDAD DE TALCAHUANO";"ILUSTRE MUNICIPALIDAD DE TALCAHUANO";1963655;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Biobío";"Concepción";"Talcahuano";18;668541;5935105;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Reciclaje de metales";"Valorización";0,11;"Declaración";2019;NA;"";"Pulired";"";""
"Municipio";"I MUNICIPALIDAD DE VITACURA";"ILUSTRE MUNICIPALIDAD DE VITACURA";4086144;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Santiago";"Vitacura";19;351075;6303353;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Preparación para reutilización";"Valorización";828,68;"Declaración";2019;NA;"";"Planta reciclaje LOmas Los Colorados";"";""
"Municipio";"I MUNICIPALIDAD DE VITACURA";"ILUSTRE MUNICIPALIDAD DE VITACURA";4086144;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Metropolitana de Santiago";"Santiago";"Vitacura";19;351075;6303353;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Preparación para reutilización";"Valorización";269,68;"Declaración";2019;NA;"";"Planta reciclaje LOmas Los Colorados";"";""
"Municipio";"I MUNICIPALIDAD DE NUEVA IMPERIAL";"ILUSTRE MUNICIPALIDAD DE NUEVA IMPERIAL";1965232;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Araucanía";"Cautín";"Nueva Imperial";18;677896;5709841;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";"Eliminación";7650;"Declaración";2019;NA;"";"Willy Aguayo Conus";"";""
"Municipio";"ILUSTRE MUNICIPALIDAD DE VICUÑA";"ILUSTRE MUNICIPALIDAD DE VICUÑA";879725;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Coquimbo";"Elqui";"Vicuña";19;334777;6676243;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de papel, cartón y productos de papel";"Valorización";273,79;"Declaración";2019;NA;"";"cristoro";"";""
"Municipio";"ILUSTRE MUNICIPALIDAD DE VICUÑA";"ILUSTRE MUNICIPALIDAD DE VICUÑA";879725;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Coquimbo";"Elqui";"Vicuña";19;334777;6676243;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de papel, cartón y productos de papel";"Valorización";44,986;"Declaración";2019;NA;"";"COANIQUEM";"";""
"Municipio";"I MUNICIPALIDAD DE PANGUIPULLI";"ILUSTRE MUNICIPALIDAD DE PANGUIPULLI";911609;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Los Ríos";"Valdivia";"Panguipulli";18;728549;5608404;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Preparación para reutilización";"Valorización";159,7;"Declaración";2019;NA;"";"SERVICIOS DE POLINIZACION JUAN PAULO CARRERA SANDOVAL E.I.R.L.";"";""
"Municipio";"I MUNICIPALIDAD DE PANGUIPULLI";"ILUSTRE MUNICIPALIDAD DE PANGUIPULLI";911609;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Los Ríos";"Valdivia";"Panguipulli";18;728549;5608404;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Preparación para reutilización";"Valorización";12,44;"Declaración";2019;NA;"";"SERVICIOS DE POLINIZACION JUAN PAULO CARRERA SANDOVAL E.I.R.L.";"";""
"Municipio";"ILUSTRE MUNICIPALIDAD DE ILLAPEL";"ILUSTRE MUNICIPALIDAD DE ILLAPEL";879729;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Coquimbo";"Choapa";"Illapel";19;294638;6498450;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";"Eliminación";21910;"Declaración";2019;NA;"";"Ventedero Quebrada Los Gallardos";"";""
"Municipio";"ILUSTRE MUNICIPALIDAD DE SAN FERNANDO";"ILUSTRE MUNICIPALIDAD DE SAN FERNANDO";4587736;"Otras actividades";"Actividades de mantenimiento del orden público y de seguridad";"Actividades de mantenimiento del orden público y de seguridad";"Libertador Gral. Bernardo O'Higgins";"Colchagua";"San Fernando";19;317491;6171375;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Vidrio";"Reciclaje de vidrio";"Valorización";68,33;"Declaración";2019;NA;"";"Cristalerías Toro reciclaje";"";""
"Municipio";"I MUNICIPALIDAD DE CONSTITUCION";"ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN";3023790;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Maule";"Talca";"Constitución";18;735108;6087213;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Papel y cartón";"Reciclaje de papel, cartón y productos de papel";"Valorización";7,75;"Declaración";2019;NA;"";"SOCIEDAD COMERCIALIZADORA Y RECUPERADORA DE MATERIALES RECICLABLES GREEN MAULE INGENIEROS LIMITADA";"";""
"Municipio";"I MUNICIPALIDAD DE CONSTITUCION";"ILUSTRE MUNICIPALIDAD DE CONSTITUCIÓN";3023790;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Maule";"Talca";"Constitución";18;735108;6087213;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Metales";"Reciclaje de metales";"Valorización";0,15;"Declaración";2019;NA;"";"SOCIEDAD COMERCIALIZADORA Y RECUPERADORA DE MATERIALES RECICLABLES GREEN MAULE INGENIEROS LIMITADA";"";""
"Municipio";"I MUNICIPALIDAD DE MOLINA";"ILUSTRE MUNICIPALIDAD DE MOLINA";3023308;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Maule";"Curicó";"Molina";19;292226;6112016;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Relleno sanitario";"Eliminación";16663;"Declaración";2019;NA;"";"Demarco S.A ";"";""
"Municipio";"I MUNICIPALIDAD DE TOLTEN";"ILUSTRE MUNICIPALIDAD DE TOLTÉN";1986454;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Araucanía";"Cautín";"Toltén";18;654752;5659019;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Residuos de limpieza viaria";"Vertedero";"Eliminación";5094;"Declaración";2019;NA;"";"Ilustre Municipalidad de Tolten";"";""
"Municipio";"I MUNICIPALIDAD DE ANTOFAGASTA";"ILUSTRE MUNICIPALIDAD DE ANTOFAGASTA";325219;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Antofagasta";"Antofagasta";"Antofagasta";19;357631;7385152;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Otros residuos municipales";"Mezclas de residuos municipales";"Vertedero";"Eliminación";161812;"Declaración";2019;NA;"";"Ilustre Municipalidad de Antofagasta";"";""
"Municipio";"I MUNICIPALIDAD DE MARIQUINA";"ILUSTRE MUNICIPALIDAD DE MARIQUINA";1986195;"Otras actividades";"Actividades de la administración pública en general";"Actividades de la administración pública en general";"Los Ríos";"Valdivia";"Mariquina";18;675126;5621437;"Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente";"Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01)";"Plásticos";"Preparación para reutilización";"Valorización";2,4;"Declaración";2019;NA;"";"Ingeniería y Construcción G2 ltda.";"";""
